path,title,h1,status,owner,audience,source_of_truth,last_reviewed,review_interval_days,line_count,byte_count,risky_terms,broken_local_links,has_front_matter
docs/release/post_migration_cleanup_report.md,Post-Migration Cleanup Report,Post-Migration Cleanup Report,,,,,,,12,119,,0,False
docs/release/production_frontend_deployment_status.md,Production Frontend Deployment Status,Production Frontend Deployment Status,,,,,,,26,999,,0,False
docs/release/production_frontend_runtime_evidence.md,Production Frontend Runtime Evidence,Production Frontend Runtime Evidence,,,,,,,34,799,,0,False
docs/release/production_frontend_runtime_status.md,Production Frontend Runtime Status,Production Frontend Runtime Status,,,,,,,68,2779,,0,False
docs/release/readonly_deep_readiness_implementation_report.md,Read-Only Deep Readiness Implementation Report,Read-Only Deep Readiness Implementation Report,,,,,,,8,178,,0,False
docs/release/real_audit_runtime_integration_report.md,Real Audit Runtime Integration Report,Real Audit Runtime Integration Report,,,,,,,7,166,,0,False
docs/release/real_consent_runtime_repair_report.md,Real Consent Runtime Repair Report,Real Consent Runtime Repair Report,,,,,,,7,158,,0,False
docs/release/release_bundle_v1.0.0-rc2.md,Release Bundle v1.0.0-rc2,Release Bundle v1.0.0-rc2,,,,,,,22,1172,,0,False
docs/release/release_decision_log.md,Release Decision Log,Release Decision Log,,,,,,,25,591,,0,False
docs/release/release_go_no_go_status.md,Release Go/No-Go Status,Release Go/No-Go Status,,,,,,,27,564,,0,False
docs/release/release_hygiene_checklist.md,Release Hygiene Checklist,Release Hygiene Checklist,,,,,,,20,772,,0,False
docs/release/release_owner_beta_go_no_go_memo.md,Release-Owner Beta Go/No-Go Memo,Release-Owner Beta Go/No-Go Memo,,,,,,,32,541,,0,False
docs/release/release_owner_runtime_wiring_signoff_template.md,Release Owner Runtime Wiring Signoff Template,Release Owner Runtime Wiring Signoff Template,,,,,,,25,468,,0,False
docs/release/release_state_snapshot.md,Release State Snapshot,Release State Snapshot,,,,,,,28,1027,,0,False
docs/release/remote_ci_blocker_status.md,Remote CI Blocker Status,Remote CI Blocker Status,,,,,,,6,231,,0,False
docs/release/restore_drill_evidence.md,Restore Drill Evidence,Restore Drill Evidence,,,,,,,18,604,,0,False
docs/release/rollback_drill_evidence.md,Rollback Drill Evidence,Rollback Drill Evidence,,,,,,,44,1292,,0,False
docs/release/rollback_runbook.md,Release Rollback Runbook,Release Rollback Runbook,,,,,,,38,1333,,0,False
docs/release/route_alias_matrix.md,EduBoost V2 Route Alias Matrix,EduBoost V2 Route Alias Matrix,,,,,,,192,25986,,0,False
docs/release/route_alias_policy.md,EduBoost V2 Route Alias Policy,EduBoost V2 Route Alias Policy,,,,,,,37,754,,0,False
docs/release/route_transaction_implementation_plan.md,Route Transaction Implementation Plan,Route Transaction Implementation Plan,,,,,,,149,10909,,0,False
docs/release/route_transaction_slice_rollup.md,Route Transaction Slice Rollup,Route Transaction Slice Rollup,,,,,,,39,1403,release-ready;release ready,0,False
docs/release/runtime_blocker_repair_after_followup_audit.md,Runtime Blocker Repair After Follow-up Audit,Runtime Blocker Repair After Follow-up Audit,,,,,,,17,393,,0,False
docs/release/runtime_integration_boundary_policy.md,Runtime Integration Boundary Policy,Runtime Integration Boundary Policy,,,,,,,18,369,,0,False
docs/release/runtime_integration_rollback_checklist.md,Runtime Integration Rollback Checklist,Runtime Integration Rollback Checklist,,,,,,,12,296,,0,False
docs/release/runtime_integration_test_evidence_template.md,Runtime Integration Test Evidence Template,Runtime Integration Test Evidence Template,,,,,,,19,315,,0,False
docs/release/runtime_launch_content_evidence_status.md,Runtime Launch Content Evidence Status,Runtime Launch Content Evidence Status,,,,,,,77,4875,,0,False
docs/release/runtime_wiring_431_450_report.md,Runtime Wiring 431-450 Report,Runtime Wiring 431-450 Report,,,,,,,97,5699,,0,False
docs/release/runtime_wiring_approval_checklist.md,Runtime Wiring Approval Checklist,Runtime Wiring Approval Checklist,,,,,,,18,529,,0,False
docs/release/schema_drift_db_execution_checklist.md,Schema Drift DB Execution Checklist,Schema Drift DB Execution Checklist,,,,,,,21,852,,0,False
docs/release/schema_drift_disposable_db_proof.md,Schema Drift Disposable DB Proof,Schema Drift Disposable DB Proof,,,,,,,31,963,,0,False
docs/release/schema_drift_disposable_latest.md,Schema Drift Disposable DB Latest Proof,Schema Drift Disposable DB Latest Proof,,,,,,,12,341,,0,False
docs/release/schema_drift_evidence_contract.md,Schema Drift Evidence Contract,Schema Drift Evidence Contract,,,,,,,20,898,,0,False
docs/release/schema_drift_execution_gate_hardening.md,Schema Drift Execution Gate Hardening,Schema Drift Execution Gate Hardening,,,,,,,24,593,,0,False
docs/release/schema_drift_execution_state.md,Schema Drift Execution State,Schema Drift Execution State,,,,,,,23,602,,0,False
docs/release/schema_drift_operator_packet_refresh.md,Schema Drift Operator Packet Refresh,Schema Drift Operator Packet Refresh,,,,,,,20,497,,0,False
docs/release/schema_drift_real_db_execution_blocker.md,Schema Drift Real DB Execution Blocker,Schema Drift Real DB Execution Blocker,,,,,,,14,403,,0,False
docs/release/schema_drift_real_db_execution_packet.md,Schema Drift Real DB Execution Packet,Schema Drift Real DB Execution Packet,,,,,,,21,488,,0,False
docs/release/sign_off_manifest.md,Release Sign-Off Manifest,Release Sign-Off Manifest,,,,,,,20,1267,,0,False
docs/release/staging_acceptance_status.md,Staging Acceptance Status,Staging Acceptance Status,,,,,,,39,1227,,0,False
docs/release/staging_smoke_evidence.md,Staging Smoke Evidence Status,Staging Smoke Evidence Status,,,,,,,57,1976,,0,False
docs/release/staging_smoke_evidence_status.md,Staging Smoke Evidence Status,Staging Smoke Evidence Status,,,,,,,57,1976,,0,False
docs/release/staging_smoke_final_evidence.md,Staging Smoke Final Evidence,Staging Smoke Final Evidence,,,,,,,14,348,,0,False
docs/release/staging_smoke_latest.md,Staging Smoke Evidence,Staging Smoke Evidence,,,,,,,22,887,,0,False
docs/release/staging_smoke_runbook.md,Staging Smoke Runbook,Staging Smoke Runbook,,,,,,,60,1532,,0,False
docs/release/staging_smoke_workflow_status.md,Staging Smoke Workflow Status,Staging Smoke Workflow Status,,,,,,,27,670,,0,False
docs/release/status.md,Status,Status,,,,,,,10,698,,0,False
docs/release/superseded/README.md,Archived documentation redirect,Archived documentation redirect,archived,documentation-governance,reviewer,False,2026-06-22,180,25,768,,0,True
docs/release/test_environment_contract.md,Test Environment Contract,Test Environment Contract,,,,,,,23,983,,0,False
docs/release/transaction_rollback_rollup_report.md,Transaction Rollback Proof Rollup,Transaction Rollback Proof Rollup,,,,,,,26,1291,production-ready,0,False
docs/release/unit_test_evidence.md,Unit Test Evidence,Unit Test Evidence,,,,,,,65,4139,,0,False
docs/release/warning_cleanup_register.md,Warning Cleanup Register — NS-05,Warning Cleanup Register — NS-05,,,,,,,50,2373,green baseline,0,False
docs/release/warning_integrity_evidence.md,Warning Integrity Evidence,Warning Integrity Evidence,,,,,,,50,3053,,0,False
docs/release-evidence/README.md,EduBoost Release Evidence Repository,EduBoost Release Evidence Repository,,,,,,,80,3570,,0,False
docs/release-evidence/atlas/README.md,Atlas Evidence Namespace,Atlas Evidence Namespace,,,,,,,12,505,,0,False
docs/release-evidence/atlas/phase-01/phase_01_audit_report.md,Phase 1 Corrective Audit Report,Phase 1 Corrective Audit Report,,,,,,,52,3037,,0,False
docs/release-evidence/atlas/phase-01/phase_01_evidence_index.md,Phase 1 Corrective Evidence Pack,Phase 1 Corrective Evidence Pack,,,,,,,105,3436,,0,False
docs/release-evidence/atlas/phase-01/phase_01_remediation_tracker.md,Phase 1 Remediation Tracker,Phase 1 Remediation Tracker,,,,,,,173,5652,,0,False
docs/release-evidence/atlas/phase-02/phase2_live_closure_evidence.md,Phase 2 Live Closure Evidence,Phase 2 Live Closure Evidence,,,,,,,7,224,,0,False
docs/release-evidence/atlas/phase-02/phase_02_audit_report.md,Phase 2 Independent Audit Report,Phase 2 Independent Audit Report,,,,,,,72,3465,,0,False
docs/release-evidence/atlas/phase-02/phase_02_evidence_index.md,Phase 2 Evidence Pack and Index,Phase 2 Evidence Pack and Index,,,,,,,77,2762,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r0/audit_report.md,Phase 2R Gate 2R.0 Audit Report,Phase 2R Gate 2R.0 Audit Report,,,,,,,11,388,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r0/evidence_index.md,Phase 2R Gate 2R.0 Evidence Index,Phase 2R Gate 2R.0 Evidence Index,,,,,,,23,939,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/README.md,Gate 2R.1 Current Evidence State,Gate 2R.1 Current Evidence State,,,,,,,28,1034,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/audit_report.md,Phase 2R Gate 2R.1 Audit Record,Phase 2R Gate 2R.1 Audit Record,,,,,,,10,400,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/evidence_index.md,Phase 2R Gate 2R.1 Evidence Index,Phase 2R Gate 2R.1 Evidence Index,,,,,,,17,954,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/superseded/2026-06-16-premature-transition/SUPERSEDED.md,Superseded Gate 2R.1 Evidence — 2026-06-16,Superseded Gate 2R.1 Evidence — 2026-06-16,,,,,,,9,413,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/superseded/2026-06-16-premature-transition/audit_report.md,Phase 2R Gate 2R.1 Audit Report,Phase 2R Gate 2R.1 Audit Report,,,,,,,9,254,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r1/superseded/2026-06-16-premature-transition/evidence_index.md,Phase 2R Gate 2R.1 Evidence Index,Phase 2R Gate 2R.1 Evidence Index,,,,,,,17,582,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r2/audit_report.md,Phase 2R Gate 2R.2 Audit Record,Phase 2R Gate 2R.2 Audit Record,,,,,,,10,400,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r2/evidence_index.md,Phase 2R Gate 2R.2 Evidence Index,Phase 2R Gate 2R.2 Evidence Index,,,,,,,13,513,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r3/audit_report.md,Phase 2R Gate 2R.3 Audit Record,Phase 2R Gate 2R.3 Audit Record,,,,,,,10,400,,0,False
docs/release-evidence/atlas/phase-02r/gate-2r3/evidence_index.md,Phase 2R Gate 2R.3 Evidence Index,Phase 2R Gate 2R.3 Evidence Index,,,,,,,13,513,,0,False
docs/release-evidence/atlas/phase-03/phase_01_02_integration_audit.md,Phase 1 and Phase 2 Integration Audit,Phase 1 and Phase 2 Integration Audit,,,,,,,74,4312,,0,False
docs/release-evidence/atlas/phase-03/phase_03_audit_report.md,Phase 3 Final Audit Report,Phase 3 Final Audit Report,,,,,,,41,2145,,0,False
docs/release-evidence/atlas/phase-03/phase_03_evidence_index.md,Phase 3 Evidence Index,Phase 3 Evidence Index,,,,,,,34,2176,,0,False
docs/release-evidence/atlas/phase-04/phase_04_audit_report.md,Phase 4 Independent Audit Report — IRT Quality and Self-Healing Controls,Phase 4 Independent Audit Report — IRT Quality and Self-Healing Controls,,,,,,,20,956,,0,False
docs/release-evidence/atlas/phase-04/phase_04_evidence_index.md,Phase 4 Evidence Index — IRT Quality and Self-Healing Controls,Phase 4 Evidence Index — IRT Quality and Self-Healing Controls,,,,,,,23,1486,,0,False
docs/release-evidence/atlas/phase-05/phase_05_audit_report.md,Phase 5 Independent Audit Report — Safe Learner AI Tutor,Phase 5 Independent Audit Report — Safe Learner AI Tutor,,,,,,,41,1829,,0,False
docs/release-evidence/atlas/phase-05/phase_05_evidence_index.md,Phase 5 Evidence Index — Safe Learner AI Tutor,Phase 5 Evidence Index — Safe Learner AI Tutor,,,,,,,30,1845,,0,False
docs/release-evidence/atlas/phase-06/phase_06_audit_report.md,Phase 6 Independent Audit — AI Operations,Phase 6 Independent Audit — AI Operations,,,,,,,6,419,,0,False
docs/release-evidence/atlas/phase-06/phase_06_evidence_index.md,Phase 6 Evidence Index — AI Operations,Phase 6 Evidence Index — AI Operations,,,,,,,15,692,,0,False
docs/release-evidence/atlas/phase-07/phase_07_audit_report.md,Phase 7 Independent Audit Report,Phase 7 Independent Audit Report,,,,,,,21,845,,0,False
docs/release-evidence/atlas/phase-07/phase_07_evidence_index.md,Phase 7 Evidence Index,Phase 7 Evidence Index,,,,,,,23,1351,,0,False
docs/release_blockers/external_manual_dependency_register.md,External Manual Dependency Register,External Manual Dependency Register,,,,,,,33,941,,0,False
docs/release_blockers/final_go_no_go_checklist.md,Final Go/No-Go Checklist,Final Go/No-Go Checklist,,,,,,,33,717,,0,False
docs/release_blockers/final_launch_boundary_statement.md,Final Launch Boundary Statement,Final Launch Boundary Statement,,,,,,,23,669,,0,False
docs/release_blockers/final_release_blocker_architecture_contract.md,Final Release Blocker Architecture Contract,Final Release Blocker Architecture Contract,,,,,,,29,779,,0,False
docs/release_blockers/final_release_blocker_closure_register.md,Final Release Blocker Closure Register,Final Release Blocker Closure Register,,,,,,,25,517,,0,False
docs/release_blockers/final_release_blocker_evidence_bundle.md,Final Release Blocker Evidence Bundle,Final Release Blocker Evidence Bundle,,,,,,,21,565,,0,False
docs/release_blockers/final_release_blocker_register.md,Final Release Blocker Register,Final Release Blocker Register,,,,,,,30,644,,0,False
docs/release_blockers/release_blocker_domain_summary.md,Release Blocker Domain Summary,Release Blocker Domain Summary,,,,,,,37,668,,0,False
docs/release_blockers/release_blocker_waiver_policy.md,Release Blocker Waiver Policy,Release Blocker Waiver Policy,,,,,,,16,510,,0,False
docs/release_checklist.md,Release Checklist,Release Checklist,,,,,,,68,2775,,0,False
docs/repository/governance.md,Repository Governance — EduBoost,Repository Governance — EduBoost,,,,,,,197,3947,all tests pass,0,False
docs/repository_governance.md,Repository Governance,Repository Governance,,,,,,,152,6896,production-ready,0,False
docs/roadmap/EduBoost_Full_Lifecycle_Delivery_and_Beta_Readiness_Plan.md,EduBoost Full-Lifecycle Delivery and Beta Readiness Plan,EduBoost Full-Lifecycle Delivery and Beta Readiness Plan,,,,,,,1882,114122,release-ready,0,False
docs/roadmap/PHASE_QUICK_REFERENCE.md,EduBoost 13-Phase Quick Reference,EduBoost 13-Phase Quick Reference,,,,,,,142,4840,,0,False
docs/roadmap/PHASE_STATUS_REGISTER.md,EduBoost Phase Status Register,EduBoost Phase Status Register,,,,,,,54,4311,,0,False
docs/roadmap/PROCESS_DISCIPLINE.md,Process Discipline — Phase Execution Standards,Process Discipline — Phase Execution Standards,,,,,,,345,10263,,0,False
docs/roadmap/README.md,EduBoost Roadmap Documentation,EduBoost Roadmap Documentation,,,,,,,92,4045,,0,False
docs/roadmap/agent_roadmap_reconciliation.md,Agent Roadmap Reconciliation,Agent Roadmap Reconciliation,,,,,,,29,3379,,0,False
docs/roadmap/deferred_scope_register.md,Deferred Scope Register,Deferred Scope Register,,,,,,,22,847,,0,False
docs/roadmap/execution/atlas/README.md,Atlas Sprint Namespace,Atlas Sprint Namespace,,,,,,,13,584,,0,False
docs/roadmap/execution/atlas/phase_00_execution_plan.md,Phase 0 Execution Plan — Environment and Reproducibility,Phase 0 Execution Plan — Environment and Reproducibility,,,,,,,37,1449,,0,False
docs/roadmap/execution/atlas/phase_01_execution_plan.md,Phase 1 Corrective Execution Plan — Grounded LLM Generation,Phase 1 Corrective Execution Plan — Grounded LLM Generation,,,,,,,149,7762,,0,False
docs/roadmap/execution/atlas/phase_01_implementation_report.md,Phase 1 Corrective Implementation Report,Phase 1 Corrective Implementation Report,,,,,,,124,5808,,0,False
docs/roadmap/execution/atlas/phase_02_execution_plan.md,Phase 2 Execution Plan — Semantic Retrieval and Grounding,Phase 2 Execution Plan — Semantic Retrieval and Grounding,,,,,,,166,7122,,0,False
docs/roadmap/execution/atlas/phase_02_implementation_report.md,Phase 2 Implementation Report — Semantic Retrieval and Grounding,Phase 2 Implementation Report — Semantic Retrieval and Grounding,,,,,,,131,5904,,0,False
docs/roadmap/execution/atlas/phase_02r_appendix_a_data_model.md,Phase 2R Appendix A — Detailed Authoritative Data Model,Phase 2R Appendix A — Detailed Authoritative Data Model,,,,,,,598,15038,,0,False
docs/roadmap/execution/atlas/phase_02r_appendix_b_test_and_evaluation_matrix.md,"Phase 2R Appendix B — Test, Verification, and Evaluation Matrix","Phase 2R Appendix B — Test, Verification, and Evaluation Matrix",,,,,,,300,15448,,0,False
docs/roadmap/execution/atlas/phase_02r_appendix_c_evidence_inventory.md,Phase 2R Appendix C — Evidence Inventory and Integrity Rules,Phase 2R Appendix C — Evidence Inventory and Integrity Rules,,,,,,,194,14184,,0,False
docs/roadmap/execution/atlas/phase_02r_appendix_d_audit_sampling.md,Phase 2R Appendix D — Independent Audit and Sampling Plan,Phase 2R Appendix D — Independent Audit and Sampling Plan,,,,,,,89,5728,,0,False
docs/roadmap/execution/atlas/phase_02r_appendix_e_api_review_and_provenance.md,"Phase 2R Appendix E — Review Interfaces, Cross-Phase Integrations, APIs, Jobs, and Provenance","Phase 2R Appendix E — Review Interfaces, Cross-Phase Integrations, APIs, Jobs, and Provenance",,,,,,,279,11519,,0,False
docs/roadmap/execution/atlas/phase_02r_execution_plan.md,"Phase 2R Execution Plan — Authoritative CAPS Corpus, Grounded Generation, and Tutor Retrieval","Phase 2R Execution Plan — Authoritative CAPS Corpus, Grounded Generation, and Tutor Retrieval",,,,,,,2350,123379,knowledge graph,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2R1_closure_report.md,Phase 2R Gate 2R.1 Candidate Evidence Report,Phase 2R Gate 2R.1 Candidate Evidence Report,,,,,,,23,805,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2R2_closure_report.md,Phase 2R Gate 2R.2 Candidate Evidence Report,Phase 2R Gate 2R.2 Candidate Evidence Report,,,,,,,23,805,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2R3_closure_report.md,Phase 2R Gate 2R.3 Candidate Evidence Report,Phase 2R Gate 2R.3 Candidate Evidence Report,,,,,,,23,805,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r0_closure_report.md,Phase 2R Gate 2R.0 Closure Report,Phase 2R Gate 2R.0 Closure Report,,,,,,,37,1440,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r0_initial_report.md,Phase 2R Gate 2R.0 Initial Start-Gate Report,Phase 2R Gate 2R.0 Initial Start-Gate Report,,,,,,,218,12311,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r1_approval_intake.md,Phase 2R Gate 2R.1 Approval Intake Record,Phase 2R Gate 2R.1 Approval Intake Record,,,,,,,59,2438,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r1_closure_report.md,Phase 2R Gate 2R.1 Status Correction,Phase 2R Gate 2R.1 Status Correction,,,,,,,37,1651,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r2_control_repair_note.md,Phase 2R Gate 2R.2 Control/Evidence Repair Note,Phase 2R Gate 2R.2 Control/Evidence Repair Note,,,,,,,13,644,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r2_implementation_note.md,Phase 2R Gate 2R.2 Implementation Note — Secure Acquisition,Phase 2R Gate 2R.2 Implementation Note — Secure Acquisition,,,,,,,27,1049,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r2_opening_record.md,Phase 2R Gate 2R.2 Opening Record,Phase 2R Gate 2R.2 Opening Record,,,,,,,71,3018,,0,False
docs/roadmap/execution/atlas/phase_02r_gate_2r3_implementation_note.md,Phase 2R Gate 2R.3 Implementation Note,Phase 2R Gate 2R.3 Implementation Note,,,,,,,30,1307,,0,False
docs/roadmap/execution/atlas/phase_02r_implementation_report.md,Phase 2R Implementation Report,Phase 2R Implementation Report,,,,,,,65,4591,,0,False
docs/roadmap/execution/atlas/phase_02r_plan_approval.md,Phase 2R Plan Approval,Phase 2R Plan Approval,,,,,,,20,916,,0,False
docs/roadmap/execution/atlas/phase_03_execution_plan.md,Phase 3 Execution Plan — Educator Consensus and Content Governance,Phase 3 Execution Plan — Educator Consensus and Content Governance,,,,,,,1174,49142,,0,False
docs/roadmap/execution/atlas/phase_03_governance_revalidation_addendum.md,Phase 3 Governance Revalidation Addendum,Phase 3 Governance Revalidation Addendum,,,,,,,13,711,,0,False
docs/roadmap/execution/atlas/phase_03_implementation_report.md,Phase 3 Implementation Report — Educator Consensus and Content Governance,Phase 3 Implementation Report — Educator Consensus and Content Governance,,,,,,,79,3595,,0,False
docs/roadmap/execution/atlas/phase_04_execution_plan.md,Phase 4 Execution Plan — IRT Quality and Self-Healing Controls,Phase 4 Execution Plan — IRT Quality and Self-Healing Controls,,,,,,,126,6128,,0,False
docs/roadmap/execution/atlas/phase_04_implementation_report.md,Phase 4 Implementation Report — IRT Quality and Self-Healing Controls,Phase 4 Implementation Report — IRT Quality and Self-Healing Controls,,,,,,,29,1439,,0,False
docs/roadmap/execution/atlas/phase_05_execution_plan.md,Phase 5 Execution Plan — Safe Learner AI Tutor,Phase 5 Execution Plan — Safe Learner AI Tutor,,,,,,,136,7407,,0,False
docs/roadmap/execution/atlas/phase_05_implementation_report.md,Phase 5 Implementation Report — Safe Learner AI Tutor,Phase 5 Implementation Report — Safe Learner AI Tutor,,,,,,,319,16688,,0,False
docs/roadmap/execution/atlas/phase_06_execution_plan.md,"Phase 6 Execution Plan — Durable AI Operations, Budget Authority, and Production Hardening","Phase 6 Execution Plan — Durable AI Operations, Budget Authority, and Production Hardening",,,,,,,319,11589,,0,False
docs/roadmap/execution/atlas/phase_06_implementation_report.md,Phase 6 Implementation Report — Durable AI Operations and Budget Authority,Phase 6 Implementation Report — Durable AI Operations and Budget Authority,,,,,,,23,1091,,0,False
docs/roadmap/execution/atlas/phase_07_execution_plan.md,"Phase 7 Execution Plan — Curriculum Coverage Expansion, Multilingual Quality, and Training Dataset Governance","Phase 7 Execution Plan — Curriculum Coverage Expansion, Multilingual Quality, and Training Dataset Governance",,,,,,,406,17155,,0,False
docs/roadmap/execution/atlas/phase_07_implementation_report.md,"Phase 7 Implementation Report — Curriculum Coverage Expansion, Multilingual Quality, and Training Dataset Governance","Phase 7 Implementation Report — Curriculum Coverage Expansion, Multilingual Quality, and Training Dataset Governance",,,,,,,53,2577,,0,False
docs/roadmap/execution/atlas/phases_01_07_reconciliation_plan.md,Phases 1–7 Reconciliation Plan,Phases 1–7 Reconciliation Plan,,,,,,,17,853,,0,False
docs/roadmap/execution/audit_remediation_roadmap_2026-06-13.md,EduBoost V2 Audit Remediation Roadmap,EduBoost V2 Audit Remediation Roadmap,,,,,,,1160,57480,,0,False
docs/roadmap/execution/phase_10_execution_plan.md,Phase 10 Execution Plan — Post-Production Product Documentation & Operational Tooling,Phase 10 Execution Plan — Post-Production Product Documentation & Operational Tooling,,,,,,,138,6196,,0,False
docs/roadmap/execution/phase_10_implementation_report.md,Phase 10 Implementation Report - Post-Production Product Documentation & Operational Tooling,Phase 10 Implementation Report - Post-Production Product Documentation & Operational Tooling,,,,,,,106,4107,,0,False
docs/roadmap/execution/phase_11_execution_plan.md,Phase 11 Execution Plan — Technical Debt Burn-Down,Phase 11 Execution Plan — Technical Debt Burn-Down,,,,,,,181,7427,,0,False
docs/roadmap/execution/phase_11_implementation_report.md,Phase 11 Implementation Report - Technical Debt Burn-Down,Phase 11 Implementation Report - Technical Debt Burn-Down,,,,,,,89,2693,,0,False
docs/roadmap/execution/phase_12_execution_plan.md,Phase 12 Execution Plan — Security Posture Deepening,Phase 12 Execution Plan — Security Posture Deepening,,,,,,,150,6477,,0,False
docs/roadmap/execution/phase_12_implementation_report.md,Phase 12 Implementation Report — Security Posture Deepening,Phase 12 Implementation Report — Security Posture Deepening,,,,,,,229,6963,,0,False
docs/roadmap/execution/phase_13_execution_plan.md,Phase 13 Execution Plan — Frontend and Product Completeness,Phase 13 Execution Plan — Frontend and Product Completeness,,,,,,,177,9348,,0,False
docs/roadmap/execution/phase_13_implementation_report.md,Phase 13 Implementation Report — Frontend and Product Completeness,Phase 13 Implementation Report — Frontend and Product Completeness,,,,,,,227,9140,,0,False
docs/roadmap/execution/phase_8_execution_plan.md,Phase 8 Execution Plan — Privacy and Authorization Completion,Phase 8 Execution Plan — Privacy and Authorization Completion,,,,,,,400,20396,all tests pass,0,False
docs/roadmap/execution/phase_8_implementation_report.md,Phase 8 Implementation Report — Privacy and Authorization Completion,Phase 8 Implementation Report — Privacy and Authorization Completion,,,,,,,211,9339,,0,False
docs/roadmap/execution/phase_9_execution_plan.md,Phase 9 Execution Plan — Release-Blocker Checklist,Phase 9 Execution Plan — Release-Blocker Checklist,,,,,,,257,10610,,0,False
docs/roadmap/execution/phase_9_implementation_report.md,Phase 9 Implementation Report — Release-Blocker Checklist,Phase 9 Implementation Report — Release-Blocker Checklist,,,,,,,274,10868,,0,False
docs/roadmap/execution/phase_audit_report_template.md,Phase <NN> Audit Report — <Phase Title>,Phase <NN> Audit Report — <Phase Title>,,,,,,,122,5081,,0,False
docs/roadmap/execution/phase_evidence_pack_template.md,Phase <NN> Evidence Index — <Phase Title>,Phase <NN> Evidence Index — <Phase Title>,,,,,,,96,4066,,0,False
docs/roadmap/execution/phase_execution_plan_template.md,Phase <NN> Execution Plan — <Phase Title>,Phase <NN> Execution Plan — <Phase Title>,,,,,,,176,7304,,0,False
docs/roadmap/execution/phase_implementation_report_template.md,Phase <NN> Implementation Report — <Phase Title>,Phase <NN> Implementation Report — <Phase Title>,,,,,,,164,7034,,0,False
docs/roadmap/ga_graduation_boundary_contract.md,GA Graduation Boundary Contract,GA Graduation Boundary Contract,,,,,,,17,576,,0,False
docs/roadmap/post_530_north_star_execution_board.md,Post-530 North-Star Execution Board,Post-530 North-Star Execution Board,,,,,,,16,494,,0,False
docs/roadmap/post_baseline_risk_register.md,Post-Baseline Risk Register,Post-Baseline Risk Register,,,,,,,26,451,,0,False
docs/roadmap/post_baseline_roadmap_architecture_contract.md,Post-Baseline Roadmap Architecture Contract,Post-Baseline Roadmap Architecture Contract,,,,,,,102,2767,,0,False
docs/roadmap/post_baseline_roadmap_register.md,Post-Baseline Roadmap Register,Post-Baseline Roadmap Register,,,,,,,23,852,,0,False
docs/roadmap/production_grade.md,Todo Production Grade,Todo Production Grade,,,,,,,68,3651,,0,False
docs/roadmap/production_grade_p0_blockers_2026_06_01.md,EduBoost V2 Production Grade P0 Blocker Tracker,EduBoost V2 Production Grade P0 Blocker Tracker,,,,,,,181,7153,,0,False
docs/roadmap/production_readiness_baseline_boundary_contract.md,Production Readiness Baseline Boundary Contract,Production Readiness Baseline Boundary Contract,,,,,,,119,3451,production-ready,0,False
docs/roadmap/roadmap.md,EduBoost V2 Remediation Roadmap,EduBoost V2 Remediation Roadmap,,,,,,,671,25783,production-ready,0,False
docs/roadmap/roadmap_dependency_register.md,Roadmap Dependency Register,Roadmap Dependency Register,,,,,,,24,501,,0,False
docs/roadmap/roadmap_graduation_criteria.md,Roadmap Graduation Criteria,Roadmap Graduation Criteria,,,,,,,24,548,,0,False
docs/roadmap/roadmap_review_cadence_contract.md,Roadmap Review Cadence Contract,Roadmap Review Cadence Contract,,,,,,,31,494,,0,False
docs/roadmap/service_boundary_consolidation.md,Service Boundary Consolidation,Service Boundary Consolidation,,,,,,,8,280,,0,False
docs/roadmap/test_velocity_and_coverage.md,Todo: Test Velocity & Coverage,Todo: Test Velocity & Coverage,,,,,,,196,8258,,0,False
docs/roadmap_domains/domain_01_repository-governance-ci_execution_report.md,,,,,,,,,59,2021,production-ready,0,False
docs/roadmap_domains/domain_02_backend-api-contract_execution_report.md,,,,,,,,,60,2045,production-ready,0,False
docs/roadmap_domains/domain_03_authentication-security_execution_report.md,,,,,,,,,56,2011,production-ready,0,False
docs/roadmap_domains/domain_04_popia-consent-compliance_execution_report.md,,,,,,,,,58,2119,production-ready,0,False
docs/roadmap_domains/domain_05_database-persistence_execution_report.md,,,,,,,,,57,1966,production-ready,0,False
